rt;conjunct;duration_frames;no;rowsize;gender;age;duration_measured;response;onset;key_t;delay_frames;present;offset;setsize;ID;condition;correct_resp
0.4993319511413574;0;180;75;5;male;99;3.0033280849456787;y;236.90371203422546;237.40304398536682;60;0;239.90704011917114;25;Sebber;visual_search;1
0.48329901695251465;0;180;76;7;male;99;3.0038599967956543;t;240.1457440853119;240.6290431022644;60;1;243.14960408210754;49;Sebber;visual_search;1
0.9804761409759521;1;180;77;5;male;99;3.0016791820526123;y;243.2737889289856;244.25426506996155;60;0;246.2754681110382;25;Sebber;visual_search;1
0.5424740314483643;1;180;78;7;male;99;2.996551036834717;t;246.50368094444275;247.0461549758911;60;1;249.50023198127747;49;Sebber;visual_search;1
0.5510671138763428;0;180;79;5;male;99;3.0050110816955566;y;249.62132000923157;250.1723871231079;60;1;252.62633109092712;25;Sebber;visual_search;0
0.5450460910797119;0;180;80;5;male;99;2.999030113220215;t;252.75156593322754;253.29661202430725;60;1;255.75059604644775;25;Sebber;visual_search;1
0.4936850070953369;0;180;81;7;male;99;2.99767804145813;t;255.97844099998474;256.4721260070801;60;1;258.97611904144287;49;Sebber;visual_search;1
0.7403128147125244;1;180;82;9;male;99;3.010162830352783;t;259.37520813941956;260.1155209541321;60;1;262.38537096977234;81;Sebber;visual_search;1
0.5971131324768066;0;180;83;7;male;99;3.0006139278411865;y;262.61104798316956;263.20816111564636;60;0;265.61166191101074;49;Sebber;visual_search;1
0.5640749931335449;0;180;84;7;male;99;3.0009500980377197;y;265.85228991508484;266.4163649082184;60;0;268.85324001312256;49;Sebber;visual_search;1
0.47711896896362305;0;180;85;9;male;99;2.9979259967803955;y;269.2481110095978;269.7252299785614;60;0;272.2460370063782;81;Sebber;visual_search;1
0.6520638465881348;0;180;86;7;male;99;3.0054829120635986;t;272.48259711265564;273.1346609592438;60;1;275.48808002471924;49;Sebber;visual_search;1
0.5625181198120117;0;180;87;3;male;99;3.016155958175659;t;275.53097200393677;276.0934901237488;60;1;278.5471279621124;9;Sebber;visual_search;1
0.5301880836486816;0;180;88;7;male;99;2.999955177307129;y;278.7720139026642;279.30220198631287;60;0;281.7719690799713;49;Sebber;visual_search;1
2.5512239933013916;1;180;89;9;male;99;3.000164031982422;y;282.14854407310486;284.69976806640625;60;0;285.1487081050873;81;Sebber;visual_search;1
0.6723291873931885;0;180;90;7;male;99;3.009165048599243;t;285.38084292411804;286.05317211151123;60;1;288.3900079727173;49;Sebber;visual_search;1
0.7907869815826416;1;180;91;5;male;99;3.0105600357055664;y;288.50476598739624;289.2955529689789;60;0;291.5153260231018;25;Sebber;visual_search;1
1.3077340126037598;1;180;92;9;male;99;3.0092599391937256;y;291.8992440700531;293.20697808265686;60;0;294.9085040092468;81;Sebber;visual_search;1
0.7133700847625732;1;180;93;3;male;99;2.999230146408081;t;294.9504849910736;295.6638550758362;60;1;297.9497151374817;9;Sebber;visual_search;1
0.6444170475006104;0;180;94;5;male;99;2.9987242221832275;y;298.07735991477966;298.7217769622803;60;0;301.0760841369629;25;Sebber;visual_search;1
0.5670781135559082;0;180;95;7;male;99;3.0041370391845703;y;301.3138749599457;301.8809530735016;60;0;304.31801199913025;49;Sebber;visual_search;1
1.2958309650421143;1;180;96;9;male;99;3.011819839477539;y;304.7148311138153;306.0106620788574;60;1;307.72665095329285;81;Sebber;visual_search;0
0.06666398048400879;1;180;97;5;male;99;3.005702018737793;t;307.8459360599518;307.9126000404358;60;0;310.8516380786896;25;Sebber;visual_search;0
1.3598260879516602;1;180;98;9;male;99;3.010728120803833;y;311.234237909317;312.5940639972687;60;1;314.24496603012085;81;Sebber;visual_search;0
1.4464111328125;1;180;99;9;male;99;2.998561143875122;t;314.6227719783783;316.0691831111908;60;1;317.6213331222534;81;Sebber;visual_search;1
0.69315505027771;0;180;100;3;male;99;2.996645212173462;t;317.6654849052429;318.35863995552063;60;1;320.6621301174164;9;Sebber;visual_search;1
0.49717092514038086;0;180;101;9;male;99;3.000925064086914;t;321.0369520187378;321.5341229438782;60;1;324.0378770828247;81;Sebber;visual_search;1
0.6352930068969727;0;180;102;9;male;99;3.004983901977539;y;324.45924401283264;325.0945370197296;60;0;327.4642279148102;81;Sebber;visual_search;1
0.6236169338226318;1;180;103;3;male;99;3.010448932647705;y;327.5286509990692;328.15226793289185;60;0;330.5390999317169;9;Sebber;visual_search;1
0.5961949825286865;0;180;104;7;male;99;2.998806953430176;t;330.7825140953064;331.3787090778351;60;1;333.7813210487366;49;Sebber;visual_search;1
0.6053850650787354;0;180;105;3;male;99;3.008607864379883;t;333.83103704452515;334.4364221096039;60;1;336.83964490890503;9;Sebber;visual_search;1
0.6980679035186768;1;180;106;5;male;99;3.0021889209747314;y;336.9635601043701;337.6616280078888;60;0;339.96574902534485;25;Sebber;visual_search;1
0.5075070858001709;1;180;107;5;male;99;3.011436939239502;y;340.0794529914856;340.58696007728577;60;0;343.0908899307251;25;Sebber;visual_search;1
1.0505499839782715;1;180;108;5;male;99;3.002634048461914;y;343.21303701400757;344.26358699798584;60;0;346.2156710624695;25;Sebber;visual_search;1
1.6113700866699219;1;180;109;9;male;99;2.9965829849243164;y;346.5954840183258;348.2068541049957;60;0;349.5920670032501;81;Sebber;visual_search;1
1.554056167602539;1;180;110;9;male;99;3.005176067352295;y;349.9790189266205;351.533075094223;60;1;352.9841949939728;81;Sebber;visual_search;0
0.6308050155639648;0;180;111;9;male;99;3.0009920597076416;y;353.37564492225647;354.00644993782043;60;0;356.3766369819641;81;Sebber;visual_search;1
0.5990879535675049;1;180;112;3;male;99;2.996915102005005;y;356.4214949607849;357.0205829143524;60;0;359.4184100627899;9;Sebber;visual_search;1
1.095526933670044;1;180;113;9;male;99;2.997853994369507;y;359.79642605781555;360.8919529914856;60;0;362.79428005218506;81;Sebber;visual_search;1
0.5470480918884277;0;180;114;9;male;99;3.000838041305542;y;363.18606090545654;363.73310899734497;60;1;366.1868989467621;81;Sebber;visual_search;0
0.733267068862915;1;180;115;7;male;99;3.0022389888763428;y;366.4267840385437;367.1600511074066;60;0;369.42902302742004;49;Sebber;visual_search;1
0.7306160926818848;0;180;116;5;male;99;3.001326084136963;t;369.5537939071655;370.2844099998474;60;1;372.5551199913025;25;Sebber;visual_search;1
0.6592209339141846;1;180;117;7;male;99;2.995832920074463;y;372.7841980457306;373.4434189796448;60;0;375.78003096580505;49;Sebber;visual_search;1
0.7955341339111328;0;180;118;7;male;99;2.998479127883911;t;376.0234999656677;376.81903409957886;60;1;379.02197909355164;49;Sebber;visual_search;1
0.8596811294555664;1;180;119;3;male;99;2.9958150386810303;y;379.0688109397888;379.9284920692444;60;0;382.06462597846985;9;Sebber;visual_search;1
0.694058895111084;0;180;120;3;male;99;3.0102198123931885;y;382.11308312416077;382.80714201927185;60;0;385.12330293655396;9;Sebber;visual_search;1
0.4701528549194336;0;180;121;5;male;99;3.008582830429077;y;385.25660610198975;385.7267589569092;60;0;388.2651889324188;25;Sebber;visual_search;1
1.2176971435546875;1;180;122;7;male;99;3.0034401416778564;y;388.5195519924164;389.73724913597107;60;0;391.52299213409424;49;Sebber;visual_search;1
0.4364478588104248;0;180;123;5;male;99;3.0070810317993164;y;391.65787506103516;392.0943229198456;60;0;394.6649560928345;25;Sebber;visual_search;1
0.411466121673584;0;180;124;7;male;99;2.997774124145508;y;394.8927619457245;395.30422806739807;60;0;397.89053606987;49;Sebber;visual_search;1
1.0364820957183838;1;180;125;7;male;99;3.004556894302368;t;398.1283600330353;399.16484212875366;60;1;401.13291692733765;49;Sebber;visual_search;1
0.5399641990661621;0;180;126;9;male;99;3.0096020698547363;y;401.5158169269562;402.05578112602234;60;0;404.5254189968109;81;Sebber;visual_search;1
0.6722750663757324;0;180;127;3;male;99;3.008777141571045;t;404.57537293434143;405.24764800071716;60;1;407.5841500759125;9;Sebber;visual_search;1
0.5146059989929199;0;180;128;9;male;99;3.001591920852661;y;407.97482800483704;408.48943400382996;60;0;410.9764199256897;81;Sebber;visual_search;1
